Year,Month,Day,Activity,Time,cleaned_species
1887,January,1,British ship Macedon was thrown on her beam ends by a sudden squall,Not Specified,Not Specified
1886,August,1,Clamming,Not Specified,Not Specified
1886,July,10,Wading,02:00 AM,Not Specified
1886,June,17,Swimming after being washed overboard,Not Specified,Not Specified
1886,June,2,"Fishing from shore, washed into the sea",Not Specified,Not Specified
1886,May,6,Bathing,12:00 PM,Not Specified
1886,April,26,Oystering,Not Specified,Not Specified
1886,April,11,Sea disaster : Wreck of the Taiaroa,Not Specified,Not Specified
1886,March,1,He drowned when boat capsized,Not Specified,Not Specified
1886,February,13,Fishing,Not Specified,Not Specified
1886,January,28,Diving off jetty,07:00 AM,Not Specified
1886,January,26,Diving alongsidethe steamship Ranelagh ,Not Specified,Not Specified
1886,January,1,Swimming,Not Specified,Not Specified
1886,January,1,Sailing,Not Specified,Not Specified
1885,November,26,Bathing,Not Specified,Not Specified
1885,August,17,Fell or jumped overboard from the liner Rhynland,Not Specified,Not Specified
1885,July,26,Wreck of the schooner Pohoiki ,Not Specified,Not Specified
1885,July,26,Wreck of the schooner Pohoiki ,Not Specified,Not Specified
1885,July,26,Wreck of the schooner Pohoiki ,Not Specified,Not Specified
1885,April,9,Bathing,Not Specified,Not Specified
1885,March,28,Fishing,Not Specified,Not Specified
1884,December,13,yachting accident,Not Specified,Not Specified
1884,August,18,Clamming,Not Specified,Not Specified
1884,January,16,Swimming,Not Specified,Not Specified
1884,January,14,Fell overboard,Not Specified,Not Specified
1883,December,19,Swimming,12:00 PM,Not Specified
1883,July,5,Fishing for sharks,Not Specified,Not Specified
1883,January,21,Bathing,05:30 AM,Not Specified
1883,January,1,Fishing,Not Specified,Not Specified
1970,January,1,Not Specified,Not Specified,Not Specified
1970,January,1,Not Specified,Not Specified,Not Specified
1882,December,3,Restraining a beached shark,Not Specified,Not Specified
1882,November,12,Bathing,Not Specified,Not Specified
1882,November,12,Bathing,Not Specified,Not Specified
1882,September,1,Clinging to shipwrecked junk,Not Specified,Not Specified
1882,May,14,Fell overboard,Not Specified,Not Specified
1882,April,15,Fishing,Not Specified,Not Specified
1970,January,1,"During ""an exhibition"" he was tied in sack & thrown overboard ",Not Specified,Not Specified
1970,January,1,Not Specified,Not Specified,Not Specified
1881,November,13,Swimming,Not Specified,Not Specified
1881,October,16,Bathing,Not Specified,Not Specified
1881,September,5,Bathing,Not Specified,Not Specified
1881,August,12,Swimming,Not Specified,Not Specified
1881,July,25,Bathing,Not Specified,Not Specified
1881,June,13,Fell overboard,Not Specified,Not Specified
1970,January,1,Not Specified,Not Specified,Not Specified
1880,November,25,Swimming,Not Specified,Bull Shark
1880,October,10,Traveling by boat,Not Specified,Not Specified
1880,August,8,Swimming to retrieve a flannel,11:45 AM,Not Specified
1880,July,25,Sailing,03:00 PM,Not Specified
1880,May,15,Not Specified,11:00 AM,Not Specified
1880,May,14,Bathing in river,Not Specified,Not Specified
1880,May,2,Bathing in river,12:00 PM,Not Specified
1880,May,2,Bathing,10:00 AM,Not Specified
1880,January,22,Fishing,01:00 PM,Not Specified
1880,January,3,Bathing,Not Specified,Not Specified
1970,January,1,Not Specified,Not Specified,Not Specified
1879,December,24,Swimming,Not Specified,Not Specified
1879,November,10,Swimming,Not Specified,Not Specified
1879,September,22,Fishing,Not Specified,Not Specified
1879,July,3,Bathing,Not Specified,Not Specified
1879,March,19,Standing,Not Specified,Not Specified
1879,March,10,The steamship Bonnie Dundee lost in collision,Not Specified,Not Specified
1879,January,1,Floating with life buoy after pilot launch capsized,Not Specified,Tiger Shark
1878,November,17,Bathing,Not Specified,Not Specified
1878,October,13,Jumped overboard after murdering 2 shipmates,Not Specified,Not Specified
1878,September,2,Boat with 5 men capsized while returning to the Amerique,Not Specified,Not Specified
1878,September,2,Boat with 5 men capsized while returning to the Amerique,Not Specified,Not Specified
1878,August,9,Swimming,Not Specified,Not Specified
1878,August,8,Swimming,Not Specified,Not Specified
1978,June,10,Not Specified,Not Specified,Not Specified
1878,February,13,Wreck of the Union Steamship Company 982-ton iron steamer Kafir,Not Specified,Not Specified
1878,February,2,Washed off raft,Not Specified,Not Specified
1878,January,1,Bathing in 2 feet of water,Not Specified,Not Specified
1877,December,15,Bathing,Not Specified,Not Specified
1877,December,12,Washed overboard from the barque Mary Eady,Not Specified,Not Specified
1877,September,15,Fishing,Not Specified,Not Specified
1877,April,7,Not Specified,Not Specified,Not Specified
1877,April,4,Bathing,Not Specified,Not Specified
1877,March,16,Paddling,Not Specified,Not Specified
1877,March,11,Not Specified,Not Specified,Not Specified
1877,January,28,Bathing,Not Specified,Not Specified
1877,January,4,Body found floating next to his ship,Not Specified,Not Specified
1876,May,14,Swimming,Not Specified,Not Specified
1876,February,6,Bathing,Not Specified,Not Specified
1876,January,1,Sponge diving,Not Specified,Not Specified
1970,January,1,Not Specified,Not Specified,Porbeagle Shark
1876,January,1,Pearl diving,Not Specified,Not Specified
1970,January,1,Not Specified,Not Specified,Not Specified
1875,August,10,Not Specified,Not Specified,Not Specified
1875,March,3,Bathing,Not Specified,Not Specified
1874,November,21,Bathing,Not Specified,Not Specified
1874,November,14,Fishing,Not Specified,Not Specified
1874,July,23,Fishing,Not Specified,Not Specified
1874,July,15,Bathing,Not Specified,Not Specified
1874,June,1,Boat of the Resolution capsized in the breakers,Not Specified,Not Specified
1874,January,1,Fleet of canoes caught by a squall and charged by sharks.,Not Specified,Not Specified
1873,July,28,Fishing (Seining),Not Specified,Not Specified
1872,November,24,Not Specified,Not Specified,Not Specified
1872,October,10,Burning of the S.S. Missouri,Not Specified,Not Specified
1872,February,26,Wreck of the 150-ton brig Maria,Not Specified,Not Specified
1872,January,28,boat capsized,Not Specified,Not Specified
1871,August,1,Shark fishing,Not Specified,Not Specified
1871,March,24,Bathing,Not Specified,Not Specified
1970,January,1,Not Specified,Not Specified,Not Specified
1870,July,27,Bathing,Not Specified,Not Specified
1870,June,19,Bathing,Not Specified,Not Specified
1870,June,1,Bathing / standing,Not Specified,Not Specified
1870,May,18,Bathing,Not Specified,Not Specified
1870,May,11,Bathing,Not Specified,Not Specified
1870,January,9,Bathing,Not Specified,Not Specified
1869,April,10,Fell overboard,Not Specified,Not Specified
1868,September,1,Not Specified,Not Specified,White Shark
1868,May,13,Standing,Not Specified,Not Specified
1868,January,17,A junk foundered,Not Specified,Not Specified
1867,August,1,boat from the Austrian ship Elizabeth,Not Specified,Not Specified
1867,June,26,boat from ship Josephine capsized in squall,Not Specified,Not Specified
1867,January,1,Painting a ship,Not Specified,Not Specified
1865,September,2,Swimming alongside the schooner Catherine Wilcox,09:00 AM,Not Specified
1970,January,1,Boarding a ship,Not Specified,Not Specified
1864,October,2,Wreck of the Aphrodite,Not Specified,Not Specified
1864,September,1,Not Specified,Not Specified,Not Specified
1864,August,12,Swimming,Not Specified,Not Specified
1864,August,1,Fell overboard,Not Specified,Not Specified
1864,July,25,Bathing,Not Specified,Not Specified
1864,May,1,Fell overboard,Not Specified,Not Specified
1864,April,9,Swimming,Not Specified,Not Specified
1864,April,1,Fell overboard,Not Specified,Not Specified
1864,January,2,Standing / Bathing,Not Specified,Not Specified
1864,January,1,Reaching for life preserver,04:00 PM,Not Specified
1864,January,1,Swimming,Not Specified,Not Specified
1863,December,14,"Bathing near whaling ship (bark A. R. Tucker of New Bedford, Massachusetts)",Not Specified,Not Specified
1863,April,1,Launching a boat,Not Specified,Not Specified
1863,March,5,Floating on back,08:00 PM,Not Specified
1863,February,5,"Swimming, caught in strong backwash & disappeared",Not Specified,Not Specified
1863,January,10,Bathing,Not Specified,Not Specified
1863,January,1,Fell overboard,10:00 AM,Not Specified
1863,January,1,Fell overboard,Not Specified,Not Specified
1863,January,1,Fell overboard,Not Specified,Not Specified
1862,December,22,Swimming,Not Specified,Not Specified
1862,December,4,Not Specified,Not Specified,Not Specified
1862,July,25,Swimming,Not Specified,Not Specified
1862,July,14,Not Specified,Not Specified,Not Specified
1862,July,13,Swimming alongside the SS Kearsarge,06:30 PM,Not Specified
1862,June,3,Not Specified,Not Specified,Not Specified
1862,May,5,Bathing,Not Specified,Not Specified
1862,January,1,Boat of a Hawaiian brig was stove in by  whale,Not Specified,Not Specified
1861,November,10,Bathing alongside the American ship Thomas W. Sears,10:30 AM,Not Specified
1861,March,1,Bathing,Not Specified,Not Specified
1860,December,26,Bathing,Not Specified,Not Specified
1860,October,1,Gloucester fishing schooner run down,Not Specified,Not Specified
1860,August,1,Swimming,Not Specified,Not Specified
1860,April,1,Swimming,Not Specified,Not Specified
1860,April,1,Bathing,Not Specified,Not Specified
1860,March,27,43-ton schooner Irene capsized & sank,Not Specified,Not Specified
1860,March,11,"In boat being towed by ship, Karnak",Not Specified,Not Specified
1859,March,16,Fell overboard,Not Specified,Not Specified
1858,August,23,Swimming,Not Specified,Not Specified
1858,August,17,Swimming,Not Specified,Not Specified
1858,April,4,Bathing,Not Specified,Not Specified
1858,March,14,Bathing,03:00 PM,Not Specified
1857,May,5,Swimming,Not Specified,Not Specified
1856,February,6,Swimming,Not Specified,Not Specified
1855,November,11,Swimming,Not Specified,Not Specified
1855,September,30,ship William Penn grounded & broke apart,Not Specified,Not Specified
1855,July,28,Bathing,Not Specified,Not Specified
1855,March,28,Fell overboard from the Sobella,Not Specified,Not Specified
1853,November,8,Swimming,Not Specified,Not Specified
1853,September,28,Commercial Salvage Diving,Not Specified,White Shark
1853,April,29,Swimming,Not Specified,Not Specified
1853,January,1,Fell into the water,Not Specified,Not Specified
1853,January,1,He was fighting a shark when his boat capsized & he disappeared,Not Specified,Not Specified
1852,December,19,Swimming,Not Specified,Not Specified
1852,August,7,Fell overboard,Not Specified,Not Specified
1852,August,1,Swimming,Not Specified,Not Specified
1952,July,28,Not Specified,Not Specified,Not Specified
1852,May,24,Swimming from capsized boat,Not Specified,Not Specified
1852,February,26,Wreck of the steamship Birkenhead,01:50 AM,White Shark
1970,January,1,"Vessel capsized, wading ashore carrying an oar",Not Specified,Not Specified
1851,March,1,Swimming,Not Specified,Not Specified
1851,January,1,Hard hat diving,Not Specified,Not Specified
1850,October,21,Swimming after his hat,Not Specified,Not Specified
1850,January,1,Bathing,Not Specified,Not Specified
1849,December,9,Not Specified,Not Specified,Not Specified
1849,December,1,Bathing,Not Specified,Not Specified
1849,October,4,Swimming,Not Specified,Not Specified
1849,September,19,Swimming,Not Specified,Not Specified
1849,June,8,Attempting to rescue woman seized by shark,Not Specified,Not Specified
1849,June,8,Bathing,Not Specified,Not Specified
1849,January,27,boat capsized,Not Specified,Not Specified
1848,August,31,Swimming,Not Specified,Not Specified
1848,July,1,Standing,Not Specified,Not Specified
1847,November,30,Swimming,Not Specified,Not Specified
1847,September,10,Wading,Not Specified,Not Specified
1847,July,19,Swimming,Not Specified,Not Specified
1847,March,11,Wreck of the Sovereign,Not Specified,Not Specified
1847,February,12,Wreck of the Tweed,Not Specified,Not Specified
1847,January,1,Swimming,Not Specified,Not Specified
1846,December,8,Wreck of the USS Somers,Not Specified,Not Specified
1845,December,26,Fishing,Not Specified,Not Specified
1845,November,4,Bathing,Not Specified,Not Specified
1844,July,20,Boat capsized,Not Specified,Not Specified
1844,May,24,Fell overboard,Not Specified,Not Specified
1970,January,1,Fell overboard,Not Specified,Not Specified
1842,July,13,Swimming,Not Specified,Not Specified
1842,July,6,Harassing a shark,Not Specified,Not Specified
1842,January,1,Washed off catamaran in the surf,Not Specified,Not Specified
1842,January,1,"Unknown, but it was said to be the ""First known attack in Sydney Harbour""",Not Specified,Not Specified
1841,March,27,Bathing,02:00 PM,Not Specified
1840,December,1,Swimming,Not Specified,Not Specified
1840,February,1,Sailing,Not Specified,Not Specified
1839,November,17,Not Specified,Not Specified,Not Specified
1839,April,14,Sitting on gunwale of boat,Not Specified,Not Specified
1837,September,9,Bathing,Not Specified,Not Specified
1837,July,1,Bathing,Not Specified,Not Specified
1837,January,17,Washing his feet,Not Specified,Not Specified
1835,January,6,Hooking into a whale,Not Specified,Not Specified
1832,June,4,Fishing,Not Specified,Not Specified
1831,August,24,American schooner Orator capsized  ,Not Specified,Not Specified
1830,July,26,"Fishing from dory, shark upset boat & he fell into the water",Not Specified,Not Specified
1830,April,30,Bathing,Not Specified,Not Specified
1829,June,10,Fell overboard from the ship Gem,Not Specified,Not Specified
1829,January,1,Wreck of the schooner Driver,Not Specified,Not Specified
1828,September,28,"British ship, Britannia,  was loading lumber. He was bathing",Not Specified,Not Specified
1828,January,1,Surfing,Not Specified,Not Specified
1827,June,1,Swimming,Not Specified,Not Specified
1827,June,1,Swimming,Not Specified,Not Specified
1827,January,1,Not Specified,Not Specified,Not Specified
1826,December,1,Not Specified,Not Specified,Not Specified
1826,August,28,HBM Magpie foundered in a squall,Not Specified,Not Specified
1822,April,15,Not Specified,Not Specified,Not Specified
1817,June,24,Swimming,Not Specified,Not Specified
1817,June,15,Swimming,Not Specified,Not Specified
1817,May,11,Swimming,Not Specified,Not Specified
1817,February,22,Conch diver,01:00 PM,Not Specified
1815,October,1,Bathing,Not Specified,Not Specified
